ev_id,ntsb_no,ev_type,ev_date,ev_dow,ev_time,ev_tmzn,ev_city,ev_state,ev_country,ev_site_zipcode,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,latlong_acq,apt_name,ev_nr_apt_id,ev_nr_apt_loc,apt_dist,apt_dir,apt_elev,wx_brief_comp,wx_src_iic,wx_obs_time,wx_obs_dir,wx_obs_fac_id,wx_obs_elev,wx_obs_dist,wx_obs_tmzn,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,metar,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,invest_agy,ntsb_docket,ntsb_notf_from,ntsb_notf_date,ntsb_notf_tm,fiche_number,lchg_date,lchg_userid,wx_cond_basic,faa_dist_office,dec_latitude,dec_longitude
"20100507X64708","DCA10WA055","INC","05/04/10 00:00:00","Tu",1421,"UTC","Seoul",,"KR",,2010,5,,,,,,"Incheon","ICN","ONAP",0,,,,,,0,"ICN",,0,,"NDRK",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,3,0,3,"O",,,,,,"11/03/20 20:30:05",,"VMC",,,
"20100507X70356","DCA10WA056","INC","05/07/10 00:00:00","Fr",1700,"UTC","Sydney",,"AU",,2010,5,,,,,,"Sydney, Australia","SYD","ONAP",0,,,,,,0,,,0,,"DAYL",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,246,0,246,"O",,,,,,"11/03/20 20:30:05",,"VMC",,,
"20100507X93350","ENG10WA028","INC","01/21/10 00:00:00","Th",1617,"UTC","London City Airport",,"GB",,2010,1,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",0,0,0,0,0,2,0,2,"O",,,,,,"11/03/20 20:30:05",,,,,
"20100507X94749","CEN10LA240","ACC","04/30/10 00:00:00","Fr",240,"UTC","Fort Dodge","IA","USA","50501",2010,4,,,"042303N","0941014W","MEAS",,,"OFAP",0,,,,"WFAC",255,0,"FOD",,0,"UTC","NITE",,0,500,"OVC",,,5,55,54,150,"U",11,"F","F",17,29.969999,,,,"SERS",,,,0,5,172,1,178,"N",,,,,,"09/25/20 16:02:09",,,,42.500896,-94.170417
"20100507X00918","CEN10LA241","ACC","05/06/10 00:00:00","Th",1530,"UTC","Prague","OK","USA","74864",2010,5,,,"352846N","0964127W","MEAS",,,"OFAP",0,,,,"WFAC",1510,180,"KSRE",,13,"UTC","DAYL","CLER",0,0,"NONE",,,10,73,61,130,"U",9,"F","T",0,29.82,,,,"MINR",,,,0,1,0,0,1,,,,,,,"09/25/20 16:01:19",,"VMC",,35.479347,-96.690887
"20100507X11752","ERA10IA254","INC","04/25/10 00:00:00","Su",2140,"UTC","Owensboro","KY","USA","42301",2010,4,,,"374419N","0087100W","MEAS",,,"OFAP",0,,,,"WFAC",2156,0,"OWB",407,0,"UTC","DAYL",,1100,1100,"BKN",,,5,57,55,260,"U",13,"F","F",19,29.379999,,,,"NONE",,,,0,0,3,0,3,"N",,,,,,"09/25/20 16:03:53",,"VMC",,37.738609,-87.166664
"20100507X44126","WPR10CA230","ACC","05/03/10 00:00:00","Mo",1800,"UTC","Palo Alto","CA","USA","94303",2010,5,,,"372740N","0122654W","EST","Palo Alto","KPAO","ONAP",0,,,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,30,68,55,0,"Y",6,"T","T",0,30.18,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:09",,"VMC",,37.461112,-122.114997
"20100507X51119","ERA10CA255","ACC","05/06/10 00:00:00","Th",1620,"UTC","West Palm Beach","FL","USA","33412",2010,5,,,"265027N","0801330W","MEAS","North Palm Beach County","F45","ONAP",0,,22,,"WFAC",1653,145,"PBI",19,12,"UTC","DAYL","SCAT",3700,0,"NONE",,,10,88,72,110,"U",8,"F","T",0,30,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:53",,"VMC",,26.840833,-80.224998
"20100507X12609","WPR10GA231","ACC","05/07/10 00:00:00","Fr",1644,"UTC","Borrego Springs","CA","USA","92004",2010,5,,,"003326N","0011676W","EST","Jacqueline Cochran Regional A","KTRM","OFAP",41,,-115,,"WFAC",1656,102,"KNJK",-42,34,"UTC","DAYL","CLER",0,0,"NONE",,,10,84,23,10,"U",5,"F","T",0,29.889999,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 16:02:53","broda","VMC",,33.034999,-116.118331
"20100507X15034","WPR10LA232","ACC","05/07/10 00:00:00","Fr",2332,"UTC","Mendon","UT","USA","84325",2010,5,,,"414319N","1115611W","MEAS",,,"OFAP",0,,,,"WFAC",2350,80,"LGU",4457,5,"UTC","DAYL","CLER",0,0,"NONE",,,10,52,9,0,"U",,"F","F",0,30.18,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:04:52",,"VMC",,41.721942,-111.936386
"20100508X64527","WPR10CA233","ACC","05/08/10 00:00:00","Sa",1720,"UTC","Lake Havasu City","AZ","USA","86404",2010,5,,,"343416N","1142130W",,"Lake Havasu City","HII","ONAP",0,,,,"WFAC",1656,300,"EED",983,17,"UTC","DAYL","CLER",0,0,"NONE",,,10,81,21,80,"U",5,"F","T",0,29.85,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,34.571109,-114.358329
"20100509X25424","ERA10LA256","ACC","05/07/10 00:00:00","Fr",1911,"UTC","Ridgeland","SC","USA","29936",2010,5,,,"322923N","0805917W","MEAS","Ridgeland Airport","3J1","ONAP",0,,79,,"WFAC",1856,90,"NBC",37,14,"UTC","DAYL","FEW",6000,0,"NONE",,,7,90,61,140,"U",5,"F","T",0,29.969999,,,,"SERS",,,,0,0,0,2,2,"N",,,,,,"09/25/20 16:02:09",,"VMC",,32.489723,-80.988052
"20100509X50301","WPR10FA234","ACC","05/09/10 00:00:00","Su",1728,"UTC","Livermore","CA","USA","94551",2010,5,,,"374842N","0121487W","EST",,,"OFAP",0,,,,"WFAC",1753,190,"LVK",400,8,"UTC","DAYL","FEW",2200,4000,"BKN",,,10,57,48,210,"U",7,"F","T",0,30.02,,,,"FATL",,,,2,0,0,0,2,"N",,,,,,"09/25/20 16:03:53",,"IMC",,37.811668,-121.80194
"20100510X84105","OPS10IA155","INC","04/22/10 00:00:00","Th",253,"UTC","Chicago","IL","USA",,2010,4,,,"415325N","0087379W","MEAS",,,,0,,,,"WFAC",253,0,"KORD",600,0,"UTC","NITE",,0,9000,"OVC",,,10,43,34,0,"U",,"F","F",0,29.870001,,,,,,,,0,0,0,0,,"N",,,,,,"09/25/20 16:05:53",,"VMC",,41.890262,-87.61919399999999
"20100510X00104","ERA10CA257","ACC","05/06/10 00:00:00","Th",2300,"UTC","Fort Pierce","FL","USA","34987",2010,5,,,"271411N","0802917W","MEAS","Treasure Coast Airpark","FL37","ONAP",0,,30,,"WFAC",2247,103,"KSUA",30,15,"UTC","DAYL","FEW",3000,0,"NONE",,,7,82,64,190,"U",14,"F","T",0,29.959999,,,,"NONE",0,0,0,0,0,1,0,1,"N",,,,,,"09/25/20 16:06:52",,"VMC",,27.236389,-80.488052
"20100510X03013","ERA10CA258","ACC","05/09/10 00:00:00","Su",2245,"UTC","Newnan","GA","USA","30263",2010,5,,,"331841N","0844611W","MEAS","Newnan Coweta County Airport","CCO","ONAP",0,,,,"WFAC",2240,0,"CCO",970,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,68,41,0,"U",,"F","F",0,30.200001,,,,"SERS",,,,0,0,0,1,1,"N",,,,,,"09/25/20 16:03:53",,"VMC",,33.311389,-84.769721
"20100510X12158","CEN10LA242","ACC","05/09/10 00:00:00","Su",1600,"UTC","Loveland","CO","USA","80538",2010,5,,,"040277N","0105041W","MEAS","Fort Collins-Loveland Muni","KFNL","OFAP",1,,5016,,"WFAC",1555,0,"KFNL",,0,"UTC","DAYL","CLER",0,0,,,,10,48,32,0,"U",,"F","F",0,29.93,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:01:19",,"VMC",,40.451946,-105.01139
"20100510X33238","CEN10CA244","ACC","05/08/10 00:00:00","Sa",2300,"UTC","Kyle","SD","USA","57752",2010,5,,,"432353N","0102118W","MEAS","Private","PVT","ONAP",0,,,,"WFAC",2252,0,"RAP",3204,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,54,27,130,"U",11,"F","F",19,30.15,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:04:52",,"VMC",,43.398056,-102.185554
"20100510X43553","WPR10LA235","ACC","05/02/10 00:00:00","Su",2300,"UTC","South Bend","WA","USA","98577",2010,5,,,"464151N","1234924W",,"Willapa Harbor Airport","2S9","ONAP",0,,13,,"PILO",,0,,,0,,"DAYL",,0,1200,"OVC",,,10,48,0,0,"Y",12,"T","F",15,0,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:04:52",,"VMC",,46.697498,-123.823333
"20100510X44223","CEN10LA243","ACC","05/08/10 00:00:00","Sa",5,"UTC","Benton","AR","USA","72022",2010,5,,,"343525N","0922846W","MEAS","Saline County Regional","KSUZ","ONAP",0,,390,,"WFAC",2353,55,"KLIT",262,15,"UTC","DAYL","FEW",3200,7000,"OVC",,,6,79,66,260,"U",8,"F","F",0,29.879999,,,,"NONE",,,,0,0,3,0,3,"N",,,,,,"09/25/20 16:01:19",,"VMC",,34.590278,-92.479446
"20100510X52853","CEN10LA245","ACC","05/09/10 00:00:00","Su",2045,"UTC","Pine Bluff","AR","USA","71601",2010,5,,,"341228N","0915825W","MEAS","Girder Field Airport","PBF","OFAP",3,,206,,"WFAC",2053,137,"PBF",206,3,"UTC","DAYL",,10000,10000,"BKN",,,10,57,46,80,"U",8,"F","T",0,30.280001,,,,"MINR",,5,,0,1,0,0,6,"N",,,,,,"09/25/20 16:02:09",,"VMC",,34.207778,-91.973609
"20100510X54813","CEN10CA246","ACC","05/07/10 00:00:00","Fr",2225,"UTC","Lynwood","IL","USA","60411",2010,5,,,"041325N","0873146W","MEAS","Lansing Municipal Airport","IGQ","OFAP",0,,620,,"WFAC",2222,0,"IGQ",620,0,"UTC","DAYL",,0,2300,"BKN",,,10,61,54,310,"U",5,"F","T",0,29.620001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:03:53",,"VMC",,41.534721,-87.52944100000001
"20100510X81424","WPR10CA236","ACC","05/01/10 00:00:00","Sa",2115,"UTC","Willows","CA","USA","95988",2010,5,,,"393056N","0122132W","MEAS","Willows-Glenn County Airport","WLW","ONAP",0,,141,,"WFAC",2053,90,"OVE",192,28,"UTC","DAYL","CLER",0,0,"NONE",,,10,75,43,310,"U",9,"F","T",0,29.92,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:01:19",,"VMC",,39.515556,-122.217224
"20100510X11536","ERA10FA259","ACC","05/11/10 00:00:00","Tu",30,"UTC","Tuscaloosa","AL","USA","35401",2010,5,,,"331314N","0873641W","MEAS","Tuscaloosa Regional Airport","TCL","ONAP",0,,170,,"WFAC",53,0,"TCL",170,0,"UTC","DUSK","CLER",0,0,"NONE",,,10,59,52,60,"U",3,"F","T",0,30.120001,,,,"FATL",,,,2,0,0,0,2,"N",,,,,,"05/28/25 18:33:00","dobn","VMC",,33.220554,-87.611389
"20100511X03836","DCA10WA057","ACC","05/05/10 00:00:00","We",1020,"UTC","Mitu",,"CO",,2010,5,,,,,,"Mitu",,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,41,0,41,"O",,,,,,"11/03/20 20:30:06",,,,,
"20100511X04841","DCA10WA058","INC","05/04/10 00:00:00","Tu",2000,"UTC","Bogota",,"CO",,2010,5,,,,,,"Bogota","BOG","ONAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,,,,0,0,0,0,,"O",,,,,,"11/03/20 20:30:06",,,,,
"20100511X23826","CEN10WA248","ACC","05/09/10 00:00:00","Su",1721,"UTC","Old Buckenham",,"GB",,2010,5,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,1,0,0,0,1,"O",,,,,,"11/03/20 20:30:06",,,,,
"20100511X25416","ERA10CA260","ACC","05/09/10 00:00:00","Su",1644,"UTC","Unionville","PA","USA","16844",2010,5,,,"040531N","0775416W","MEAS",,,"OFAP",0,,,,"WFAC",1640,175,"KUNV",1239,35,"UTC","DAYL",,0,4400,"OVC",,,10,43,28,290,"U",13,"F","F",20,30.09,,,,"SERS",,,,0,0,0,1,1,"N",,,,,,"09/25/20 16:06:52",,"VMC",,40.883609,-77.90444100000001
"20100512X45440","ERA10TA261","ACC","05/11/10 00:00:00","Tu",1735,"UTC","Abingdon","VA","USA","24212",2010,5,,,"364114N","0082159W","MEAS","Virginia Highlands","VJI","OFAP",3,,2087,,"WFAC",1743,135,"VJI",2087,3,"UTC","DAYL","SCAT",3700,4200,"BKN",,,10,70,54,200,"U",10,"F","F",18,30.200001,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:09",,"VMC",,36.687221,-82.033058
"20100512X53621","DCA10RA059","ACC","05/12/10 00:00:00","We",400,"UTC","Tripoli",,"LY",,2010,5,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,103,0,0,1,104,"O",,,,,,"11/03/20 20:30:06",,,,,
"20100512X55519","ERA10CA262","ACC","05/09/10 00:00:00","Su",2300,"UTC","Sarasota","FL","USA","34240",2010,5,,,"027198N","0082262W","MEAS",,,"OFAP",0,,,,"WFAC",2253,310,"SRQ",,12,"UTC","DAYL","CLER",0,0,,,,10,82,68,310,"U",11,"F","T",0,30.040001,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 16:02:53",,"VMC",,27.318889,-82.433891
"20100512X62223","OPS10IA163","INC","04/29/10 00:00:00","Th",340,"UTC","Burbank","CA","USA","91522",2010,4,,,,,,"Bob Hope Airport","BUR","OFAP",2,,727,,"WFAC",153,0,"KBUR",727,0,"UTC","NDRK","CLER",0,0,"NONE",,,10,59,-27,310,"U",16,"F","F",28,29.860001,,,,,,,,0,0,0,0,,"N",,,,,,"09/25/20 16:04:52",,"VMC",,,
"20100513X10228","ERA10LA263","ACC","05/12/10 00:00:00","We",1433,"UTC","Homerville","GA","USA","31634",2010,5,,,"031313N","0804616W","MEAS","Homerville Airport","HOE","ONAP",0,,186,,"WFAC",1420,0,"HOE",186,0,"UTC","DAYL","SCAT",2200,0,"NONE",,,10,77,66,160,"U",7,"F","T",0,30.26,,,,"NONE",,,,0,0,3,0,3,"N",,,,,,"09/25/20 16:02:09",,"VMC",,31.053611,-80.77110999999999
"20100513X45441","CEN09WA617","ACC","05/31/09 00:00:00","Su",1100,"UTC","Strovíkion","OF","GR",,2009,5,,,"382725N","0023811E","MEAS","Airfield Kopaidas",,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,2,0,0,0,2,"O",,,,,,"06/15/26 20:05:44","dobn",,,38.456943,23.136388
"20100513X51212","CEN10CA249","ACC","05/11/10 00:00:00","Tu",1350,"UTC","Big Lake","TX","USA","76932",2010,5,,,"311156N","1012821W","MEAS","Reagan County Airport","E41","OFAP",0,,,,"WFAC",1343,120,"KOZA",,31,"UTC","DAYL","OVCT",1500,0,"NONE",,,10,75,64,170,"U",9,"F","T",0,29.9,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 16:03:53",,"VMC",,31.198888,-101.472503
"20100513X55340","ERA10CA264","ACC","05/13/10 00:00:00","Th",1645,"UTC","Ormond Beach","FL","USA","32174",2010,5,,,"292023N","0081131W","MEAS",,,"OFAP",0,,,,"WFAC",2050,0,"OMN",29,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,82,64,100,"U",7,"F","T",0,30.23,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:03:53",,"VMC",,29.339721,-81.21694100000001
"20100514X05953","DCA10WA060","INC","05/08/10 00:00:00","Sa",0,"UTC","Vienna",,"AT",,2010,5,,,,,,"Vienna",,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,,,,0,0,0,0,,"O",,,,,,"11/03/20 20:30:07",,,,,
"20100514X12600","WPR10CA238","ACC","05/13/10 00:00:00","Th",230,"UTC","Corvallis","OR","USA","97333",2010,5,,,"442949N","1231722W","MEAS","Corvallis Municipal Airport","CVO","ONAP",0,,250,,"PILO",225,0,"CVO",250,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,64,0,270,"U",11,"F","T",0,0,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:09",,"VMC",,44.496944,-123.289443
"20100514X12745","WPR10FA239","ACC","05/14/10 00:00:00","Fr",1418,"UTC","Redmond","OR","USA","97756",2010,5,,,"441514N","0121859W","MEAS","Roberts Field Airport","RDM","ONAP",0,,3080,,"WFAC",1423,0,"RDM",3080,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,48,37,0,"U",,"F","F",0,30.040001,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 16:02:53",,"VMC",,44.253887,-121.149719
"20100514X20928","ERA10CA265","ACC","05/08/10 00:00:00","Sa",1730,"UTC","Carrollton","GA","USA","30112",2010,5,,,"333754N","0008598W","MEAS","West Georgia Regional Airport","CTJ","ONAP",0,,1161,,"WFAC",1738,0,"CTJ",1161,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,73,52,300,"U",10,"F","F",15,30.09,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:05:53",,"VMC",,33.631668,-85.152221
"20100514X45536","ANC10CA037","ACC","05/06/10 00:00:00","Th",2300,"UTC","Port Moller","AK","USA","99695",2010,5,,,"555222N","0161190W",,,,"OFAP",0,,,,"PILO",,0,,,0,,"DAYL",,500,1500,"OVC",,,8,39,0,0,"Y",,"T","T",0,29.5,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:01:19",,"VMC",,55.872776,-161.316665
"20100515X05646","ANC10FA038","ACC","05/14/10 00:00:00","Fr",2200,"UTC","Willow","AK","USA","99688",2010,5,,,"615442N","0015050W",,,,"OFAP",0,,,,,1655,180,"PAUO",221,12,"UTC","DAYL","SCAT",5000,8000,"BKN",,,10,48,39,0,"Y",5,"T","T",0,29.809999,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"08/14/26 13:13:24","dobn","VMC",,61.911666,-150.083328
"20100515X24431","WPR10LA240","ACC","03/26/10 00:00:00","Fr",2230,"UTC","Sedona","AZ","USA","86336",2010,3,,,"345055N","1114719W","MEAS","Sedona","SEZ","ONAP",0,,4830,,"WFAC",2330,0,"SEZ",4830,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,59,21,270,"U",15,"F","F",24,29.9,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:04:52",,"VMC",,34.848609,-111.788612
"20100515X55855","WPR10LA241","ACC","05/14/10 00:00:00","Fr",2330,"UTC","Caldwell","ID","USA","83605",2010,5,,,"433935N","1164051W","MEAS","Owyhee Reservoir State","28U","ONAP",0,,2680,,"WFAC",2315,50,"KEUL",2432,35,"UTC","DAYL","CLER",0,0,"NONE",,,10,73,34,30,"U",4,"F","T",0,30.040001,,,,"MINR",,,,0,1,1,0,2,"N",,,,,,"07/03/23 13:49:59","gibs-i","VMC",,43.659647,-116.68088
"20100515X63412","WPR10LA242","ACC","05/15/10 00:00:00","Sa",115,"UTC","Monument","OR","USA","97864",2010,5,,,"444955N","1192549W","MEAS","Monument Municipal","12S","ONAP",0,,2323,,"WFAC",53,360,"KPDT",1497,55,"UTC","DAYL","CLER",0,0,"NONE",,,10,79,39,320,"U",8,"F","T",0,29.92,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:03:53",,"VMC",,44.831943,-119.430274
"20100515X64607","WPR10CA243","ACC","05/15/10 00:00:00","Sa",1615,"UTC","Moab","UT","USA","84532",2010,5,,,"384518N","1094517W","MEAS","Canyonlands","CNY","ONAP",0,,4557,,"WFAC",1553,0,"KCNY",4557,0,"UTC","DAYL","SCAT",8000,0,"NONE",,,10,55,41,0,"Y",4,"T","T",0,30.129999,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:53",,"VMC",,38.755001,-109.754722
"20100516X04050","WPR10CA244","ACC","05/16/10 00:00:00","Su",40,"UTC","Reno","NV","USA","89501",2010,5,,,"039520N","0119420W","MEAS","Air Sailing Gliderport","NV23","ONAP",0,,4300,,"WFAC",55,115,"KRNO",4415,10,"UTC","DAYL","SCAT",10000,18000,"BKN",,,10,75,27,240,"U",6,"F","F",23,30,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,39.866664,-119.699996
"20100516X52337","ERA10LA266","ACC","05/15/10 00:00:00","Sa",1545,"UTC","Jensen Beach","FL","USA","34957",2010,5,,,"271714N","0801231W","EST",,,"OFAP",0,,,,"WFAC",1547,225,"SUA",16,5,"UTC","DAYL","SCAT",2500,3000,"BKN",,,10,82,68,100,"U",12,"F","F",18,30.190001,,,,"FATL",,,,2,0,0,0,2,"N",,,,,,"08/13/26 18:53:00","dobn","VMC",,27.287221,-80.20860999999999
"20100516X61819","ERA10LA267","ACC","05/16/10 00:00:00","Su",1413,"UTC","Clearwater","FL","USA","33755",2010,5,,,"275944N","0082457W","MEAS","Clearwater Airpark","CLW","OFAP",1,,71,,"WFAC",1353,140,"PIE",11,5,"UTC","DAYL","CLER",0,0,"NONE",,,10,81,70,130,"U",8,"F","T",0,30.110001,,,,"SERS",,,,0,1,0,2,3,"N",,,,,,"09/25/20 16:02:09",,"VMC",,27.995555,-82.75194500000001
"20100516X71657","CEN10LA250","ACC","05/16/10 00:00:00","Su",2045,"UTC","Rushville","NE","USA","63360",2010,5,,,"424345N","1022524W","MEAS","Gordan Municipal Airport","GRN","OFAP",16,,3562,,"WFAC",1853,285,"CDR",3440,28,"UTC","DAYL","CLER",0,0,"NONE",,,10,63,46,260,"U",9,"F","T",0,30.110001,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"08/10/26 12:40:07","dobn","VMC",,42.729167,-102.423332
"20100517X92932","ENG10IA029","INC","05/17/10 00:00:00","Mo",217,"UTC","Chantilly","VA","USA","20151",2010,5,,,"038540N","0772658W","MEAS","Washington Dulles","IAD","ONAP",0,,,,,,0,,,0,,"NITE",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",0,0,0,0,0,112,0,112,"N",,,,,,"07/08/24 18:03:09","broda",,,38.900085,-77.449478
"20100517X03201","CEN10CA251","ACC","05/15/10 00:00:00","Sa",1730,"UTC","Baraboo","WI","USA","53913",2010,5,,,"433119N","0894615W","MEAS",,,"OFAP",0,,,,"PILO",,0,,,0,,"DAYL","OVCT",0,0,"NONE",,,10,70,0,0,"Y",,"T","T",0,0,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:01:19",,"VMC",,43.521945,-89.77083500000001
"20100517X13634","CEN10CA252","ACC","05/15/10 00:00:00","Sa",2330,"UTC","Sandwich","IL","USA","60548",2010,5,,,"413818N","0883840W","MEAS",,,"OFAP",0,,,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,,64,0,90,"U",,"F","F",0,0,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:03:53",,"VMC",,41.638332,-88.644447
"20100517X21204","CEN10LA253","ACC","05/16/10 00:00:00","Su",1615,"UTC","Sheboygan","WI","USA","53085",2010,5,,,"434611N","0087516W","MEAS",,,"OFAP",0,,,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,10,0,0,70,"U",5,"F","T",0,0,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:01:19",,"VMC",,43.769721,-87.851669
"20100517X40736","CEN10CA254","ACC","05/17/10 00:00:00","Mo",45,"UTC","Milica","MN","USA","56353",2010,5,,,"454620N","0933755W","MEAS",,,"OFAP",0,,,,"PILO",,0,,,0,,"DUSK","CLER",0,0,"NONE",,,10,75,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:01:19",,"VMC",,45.77222,-93.631942
"20100517X43750","CEN10LA255","ACC","05/17/10 00:00:00","Mo",1735,"UTC","Peyton","CO","USA","80831",2010,5,,,"385644N","1043411W","MEAS","Meadow Lake Airport","00V","ONAP",0,,6874,,"WFAC",1754,0,"COS",,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,63,43,170,"U",11,"F","F",16,30.049999,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,38.945556,-104.569725
"20100518X91103","ERA10CA268","ACC","05/16/10 00:00:00","Su",1325,"UTC","Blue Hill","ME","USA","04614",2010,5,,,"442631N","0068346W","MEAS","Blue Hill Airport","07B","ONAP",0,,360,,"WFAC",1335,108,"BHB",83,9,"UTC","DAYL","CLER",0,0,"NONE",,,10,57,36,320,"U",12,"F","F",17,29.950001,,,,"NONE",0,0,0,0,0,2,0,2,"N",,,,,,"08/20/26 17:42:32","dobn","VMC",,44.441944,-68.568336
"20100518X92212","ERA10CA269","ACC","05/15/10 00:00:00","Sa",1305,"UTC","Glens Falls","NY","USA","12801",2010,5,,,"431833N","0733822W","MEAS","Floyd Bennett Memorial Airport","GFL","ONAP",0,,328,,"WFAC",1253,0,"GFL",328,0,"UTC","DAYL","CLER",0,4400,"OVC",,,10,55,43,330,"U",9,"F","T",0,30,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:53",,"VMC",,43.309246,-73.639518
"20100518X00958","CEN10LA256","ACC","05/17/10 00:00:00","Mo",2353,"UTC","Spring Branch","TX","USA","78070",2010,5,,,"295054N","0982741W","MEAS","Kestrel Airpark","1T7","OFAP",3,,1261,,"WFAC",2353,180,"KSAT",,22,"UTC",,"FEW",5000,0,,,,10,82,70,100,"U",7,"F","F",0,29.93,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"04/06/22 17:04:10","broda","VMC",,29.848333,-98.461387
"20100518X23809","ANC10CA039","ACC","05/06/10 00:00:00","Th",2000,"UTC","Cape Yakataga","AK","USA","99574",2010,5,,,"604723N","1453637W","MEAS",,,"OFAP",0,,,,,,0,,,0,,"DAYL",,0,0,"UNK",,,10,0,0,0,"Y",,"T","F",0,0,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:09",,"VMC",,60.789634,-145.610183
"20100518X33047","ERA10CA270","ACC","05/17/10 00:00:00","Mo",2200,"UTC","Hopkinsville","KY","USA","42240",2010,5,,,"365115N","0872711W","MEAS","Hopkinsville-Christian County","HVC","ONAP",0,,260,,"PILO",2200,0,"HVC",573,0,"UTC","DAYL","FEW",3600,0,"NONE",,,10,73,61,290,"U",7,"F","F",14,29.9,,,,"SERS",0,0,0,0,0,0,1,1,"N",,,,,,"09/25/20 16:06:52",,"VMC",,36.854167,-87.453056
